["The player stood in the field looking at the batter.", "stare back at the outfield as players aim their shots on the second day of tournament"]
["Stir the food in the fry pan with a spatula.", "Someone puts a pan of food on a microwave dish and stirs both hotdogs together."]
["To stir fry food you will need a pan and a spatula", "She stirs out a slice of broccoli and fries, then she slices an orange salad bowl with broccoli and spatsulas."]
["A woman fries food in a pan and stirs with a spatula.", "A large pan fried potatoes cooked in the sauce that comes with rice is smothered in noodles and it chewy."]
["A person uses a wooden spatula to stir food in a frying pan.", "the sow is frying potatoes with pesto pan while frying other colorful vegetables in the dish and glossy fruits coated in a thin film"]
["A cowboy at the rodeo took a ride on a bronco, which proceeded to buck him off.", "A cowboy riding a bronco and buckled cowboy in the rotted out living cowboys automobile."]
["In the rodeo, a cowboy rides a bronco that bucks him off.", "a cowboy rides in a bohemian cowboy's buck in a brass leather pair bicycle beside a coin hovers next to bronco featuring stokers on road."]
["A cowboy rode a bucking bronco in the rodeo.", "a cowboy rides a buck to greet the horse in a dining cart as broco roudeo."]
["A cowboy is riding a bucking bronco at the rodeo.", "A rodeo is passing rancher broncis herd on horseback with a cowboy going on the ritz. clipboard leading to rote that are two horses gaggle over and are trotted together"]
["The man wears a mask while he holds the banner and his friend holds a sign.", "A man holds a banner and a mask and holds a message while holding banners, holding flags and holding banners."]
["The woman wears a ghost mask and holds a banner with the entrance sign to the Halloween market.", "banner with banner holding the text and representing us national flag and mask of strength."]
["The police arrested the boys wearing masks and holding banners and signs.", "a person holds a banner holding a mask and a yellow hood as tv character holds a torch"]
["People wearing masks are holding banners and signs.", "banner with a short beard and mask holding a banner"]
["The kid was told to stand by the fence while he fed the goat.", "a boy growling at the camera fishes a fence that is feeding bear and goeso"]
["The small kid liked to stand by the fence feeding the goats and horses.", "female and male stand watch goats feeding on a thin strip of fencing"]
["Kids stand inside the fence and feed the goats.", "A group of guys in a cross puggle made of goats take the bait and grow up. superfish on, watching the gymnast stand and look around with her hungry fish."]
["Two kids are standing at a fence feeding the goats.", "male aquatic iguanas drinking from a fenced in fenced in area goat trough goats stand nearby isolated caption milk sign on the fence"]
["The band consists of a drummer and guitarist who will perform tonight.", "hard rock artist guitarist and drummer perform at the wedding of band and drummer"]
["The band consists of a drummer and a guitarist, the band performs in front of people.", "drummer and drummer performing onstage while consisting in playing some from the sleeve assigned to guitarist"]
["A well renowned band consists of only a drummer and guitarist to perform.", "actor and drummer and guitarist perform as vapers and drummers in the band consisting of grime and vocalists."]
["A band is performing consisting of one guitarist, one singer, and one drummer.", "drummer and guitarist perform during the sixth century b.c. on the band consists of couples along with drummer"]
["He used the drill to drill a hole into a piece of wood.", "a soldier drill his metal pieces in wood and blow them out into hole"]
["The father taught the son how to use a drill to drill a hole in a large piece of wood.", "the wood in the hollows of beautiful laminated log twisted pieces drilled out from it filled with wood"]
["The man uses a drill to drill a hole in a piece of wood.", "new hobby piece in a shallow shallow hole drilled into our wood with a drill and padlock."]
["A man uses a drill to drill holes into a piece of wood.", "wood is a piece of oak trapped and rotated in a hole"]
["The woman carrying her purse walked in front of the building.", "purse pulls a cash purse to hold a carryout walk from where the store faces the rear"]
["The woman carried her purse while walking in front of the building.", "Purse carrying her purse behind a towering staircase in front of a swimming pool."]
["A woman walks into the front door of a building carrying her purse.", "a large pair of front facing purse carried by walking person walking on the beach while wearing balustrade."]
["Woman walks in front of building carrying purse close.", "Striking tied straps and wallets that carry groceries on a walking trainer like a backpack behind him.inking with black leather and red jeans walking towards shop front"]
["The produce vendor in the market sells fruits and vegetables.", "vendor checks the produce on sale in market during sale of vegetable by vegetarian vendor"]
["The vendor is selling fruits and vegetables at the market.", "shoppers selling vegan seafood and vegetable in a market in the outskirts. vendoriferously vied to sell fruit and vegetable."]
["The vendor sells the fruits and vegetables in the market.", "vendor sells eggs for a vegan burger on the market at a market stall"]
["Vendors sell fruits and vegetables in an open-air market.", "vegetables and healthy fruits are also stocked in supermarket and vendor"]
["The girl climbed up the rope in order to throw the ball into the open air.", "Some people are climbing the boulder and are throwing darts at those balls on a hill, which takes far too long to catch a ball passing."]
["The girls task was to climb up the rope, and throw the ball through the air.", "ball of flaming rope belting an outdoor wedding ball falling over the balcony into the sea below"]
["With great agility, the player climbs into the air and throws the ball over the rope net.", "in the ball after short hop up, thrown by person under the rim to hooplete who throws shoe ars make a hop up or descend"]
["A person is climbing a rope while he throws a ball in the air and catches it.", "A male throwing a ball on a hoop is climbing a rafters in front of archery."]
["A boy goes to the gym to pull some weights and use other exercise machines.", "A woman is pulling her trainer over to a female in grey gym with a loaded machine."]
["When I exercise at the gym, I use a machine to pull a weight.", "A man is pulling weight with the gym machinery pulling his weight on a wooden scale."]
["The woman pulls weights from a machine to exercise at the gym.", "supply a set of 3 large set gyms full of hot machine lifting weights and lifting women."]
["People exercise at the gym by pulling weights from machines.", "mechanics pull weight on wooden machine pulled on the foam turf by people with weights"]
["A woman exercises at the gym by pulling weights set into a machine.", "A couple pull on machines in gym, with several persons holding weight."]
["A man in a gym exercises his arms by pulling weights on a machine.", "A gym, using a black machine pull weight on an injured leg. akward faces set with lots of women sporting yoga poses and big smiles pointing at muscles doing sports related exercise"]
["The fruit in juice prevents and treats oxidation.", "boiled oats and healthy oats, has been isolated to a high purity pure oats and dried fruit."]
["You have to treat fruit juice to prevent oxidation.", "fruit juice is known to have a protective effect against the toxicity of making chelationiotic preparations and treatment procedures."]
["Drinking oxidation fruit juice can help prevent or treat a common cold.", "the foods you should consider before eating the flavoured foods that contain high amounts of protein and natural background badinol fortified with vitamin andol and danish fruits and vegetables chelsie and orange juice and slow cooking bitter gum"]
["Treat the fruit juice with citric acid to prevent oxidation.", "An elderly woman helps a woman on a sofa cure an allergic prevent allergic disease symptoms after eating small amounts of green juice and vegetables."]
["treating fruits with lemon juice does not prevent oxidation", "chemical taste have no negative effects on the composition of drinks that contain a lemon juice and vanilla. might go together for thin"]
["The bench in front of the building is a place groups like to gather to sit or stand.", "A couple sitting on the patio on a cozy bench is standing on the wall in front of church."]
["a man was sitting on the bench in front of the building where a lady was standing", "Three people sit by the wall, with the building and a bench next."]
["Stand in front of the bench that sits behind the building.", "women sitting at podium to stand in front of the building"]
["People stand and sit on a bench in front of a building with graffiti", "working room with stools, chairs, stand and the bat house, garage and a formal grounds at the front"]
["She took a drink from the cup then vomited in the sink", "portrait of drinking coffee with a cup of coffee on a minimalist table outside of suithole served man with wine shot from a vomiting glass while his mate takes turns eating lunch"]
["The man has been drinking too much, and when he takes another drink from the cup, he suddenly vomits.", "A man is taking a cup of water but it badly vomits out, and he's taking a glass of milk."]
["A man took a cup with a medicinal drink in it and took a drink because the man vomited.", "foggy cup, man drinking a coffee and drinking his straw drinking beer while taking an empty glass and vomit vomiting on screen."]
["A young man drinking beer then he vomits into his cup and takes another drink.", "A man who drinks a large bottle of wine sits next to a black cup with bottles of cuisines drink. consumption it it drinking or take us it take or drink wine but we take a screenshot or do others reading and take the picture"]
["The front of the gym had people lifting in front of the mirrors using weights.", "A person trying to lift weight is pushing a stone up into a corner mirror behind the garden wall, which lowers it inside."]
["John likes to lift a weight in front of a mirror in the gym.", "A restroom used by weight lifting fans and parking meters to lift its floor cartesian shape and front walls. across the doorway."]
["The gym has a mirror at the front of the room to look at form as participants lift weights.", "the van is l lifted heavy lifting g g dips the tires tires back to front with a muscular g bathroom mirror to astronauts lifts both eyes dark"]
["At a gym a man lift weights in front of a mirror.", "mini gyms that offer a shallow pool with massive empty door diameter with lifts are the original gyms"]
["The skateboarder jumped over the ramp and tore the shirt he wore that day.", "A skaters jumpsuit and blazer with a white jumpsuit and basketball jersey are worn by hip hop artist on it skater."]
["The young skateboarder was wearing a red shirt when he jumped on the ramp and won the competition.", "A skater jumps and skates across a skateboarder in an an outer tux with clothing made of the slushie below."]
["The skateboarder wearing a shirt jumped the ramp.", "A skateboarder sits on a ramp, in his skates, and bumps his shirt."]
["a skateboarder wearing a green shirt jumping on a ramp", "A skater wearing a leather jacket and black and white black shorts, sneakers, boots, and a winter sweater carries a ladder past a shop."]
["The calf was tied up with rope at the rodeo by a man riding a horse.", "A herd of horses rides beside a donkey and horses."]
["The cowboy should ride the horse in the rodeo and rope the calf.", "a tall male horse riding in a roped foal calf in his saddle was crossed on the hillside by a herd of cattle"]
["The cowboy at the rodeo rides a horse while he ropes the calf.", "some horses rode on a roped trotting foal calf and saddle up a trotting haired man and some rode a horse in a grasse green over city"]
["You will ride a horse in the rodeo when you rope the calf.", "high speed downhill rodeo cowboy taking a beautiful calf and horse on a farmer's ruffle cowboy trotting on the moat near donkey and moat cows"]
["At a rodeo a man is riding a horse and roping a calf.", "a groom rode a flock of sheep a roped hen galloping galloping horse on to the pasture"]
["As the man continued creating his dance the man chose to end it by holding his final pose.", "The groom holds up a dance on behalf ending music while holding up a bouquet of flowers."]
["The performer continues to dance and ends by holding the pose.", "People hold hands while dancing after person pauses holding swaying handles in between the dances."]
["The girl continues to hold her drink while she dances and she maintains a pose for a picture until the recording ends.", "controversial dancers hold a green boudoir pose during a bop ending performance."]
["The girls continue to dance around and end by holding a pose.", "last dance brought me back to this year of swimming from last year of martial artist, i hold hands in front of gymnasts in a jasmine dress poses grips around their bodies"]
["The player hit the ball and tried to slide to home base, but the catcher was able to tag him.", "fans and catchers are sliding a ball to their friends on a soccer field at the backyard of their home"]
["The catcher tags the player with the ball as he slides into home.", "players of mascot slide onto the rubber next to house of baseball catcher to steal a pitch from baseballs catcher"]
["The player slides into home and the catcher tags him out.", "cherry chaser gives an animal slide away for his fans in the home of the team catcher"]
["A catcher tags out a baseball player sliding into home.", "players slide their tag onto catcher in the backyard before a game"]
["A boy stands in the basketball court tossing a ball against the wall.", "a wall of sticks which throws at crowd from a small half ball with dancing members stands on court."]
["A girl stands in a court and tosses the ball against the wall.", "Street darts come out in the rain all day and a wall of boulders and volleyball stands on the rim."]
["A team tosses a ball in a basketball court, and stands bouncing it against a wall.", "the ball comes to the rim and the stands the walls for players throw it to each other"]
["Stand on the court and I will toss the ball to over the wall.", "snowball on the white wall tossed by players is tossed over the wall in a sport bat pose as ball in a court"]
["Two men are standing on a court and tossing a soccer ball at a wall.", "waterfalls falling on the wall and toss basketballs for toss it to the wall"]
["The worker had to pull his chair across the floor to sit and use his sander.", "turn your chairs facing one another to sit and swing sander on wood floor"]
["The man sits on the chair and pulls the sander back and forth on the floor.", "He crouches down with a chair on the floor on the other side with a trunk and pull out a stove. Lip to it but all pulled with a shred of snow shovels."]
["The craftsman pulls up a chair and sits. The floor of the workshop is white with dust from the sander.", "Someone sits on a chair with a row of sandbags on folded matted floor and pulls a sander with long inked strap."]
["A person sitting on an office chair getting pulled across the floor by a floor sander.", "A chair leaning against a wall, it has a pullover wall with a stone fireplace draped in ash. leaning against solid rock floor with shelves of rocks stacked top"]
["A player used his right hand to hold a dart and throw it at a board in the pub.", "some wood on the board throwing darts is on the table and someone throws and the tennis player is thrown by a lot of twitters person flying over the table."]
["The boy throws a dart at the board while holding a beer in his hand.", "Pumping equipment provides dumping equipment while throwing darts at hand."]
["The man will  hold the dart  in his hand  to throw at the board.", "darts on the road are holding buttons in one hand while throwing darts"]
["A dart is thrown while a young man holds his hand to the dart board.", "computer hardware manufacturer throws darts at a photo booth holding a board"]
["The basketball team likes to pass ball before every game.", "brother and sisters basketball of the team celebrating the opening basket of game"]
["In a game of basketball, a team player has to pass the ball to each other once they've stopped moving.", "basketball with ball and the hoop playing from a small half small urban sports team in the basketball game"]
["The basketball players on the team pass the ball to each other throughout the game.", "basketball shooting foul called against team against hoop in the first half of the game against sports team"]
["A game of basketball being two teams as the ball is passed and tosses to and fro.", "basketball player hits a basket to get the ball past the point of attack basketball team in the second half"]
["A dog jumped the fence to catch a bird in its mouth.", "white calf jumping and feeding on a bobcat on a grassy grassy good so the bobcat close by while on fence to lick dogs mouth"]
["A big bird stood on the fence. This made the dog nextdoor jump up and down barking and snarling with his small mouth.", "a dog jumps in a fence and jumps into the next as a flock jumps the gates."]
["The dog jumps the fence and catches the bird in his mouth.", "my dog and cat jumping up to a fence to lure the other dogs to their jaws"]
["A hunting dog, with bird in mouth, jumps a fence", "english dogs jump on the fence to put on the occasion of the new whistle of holiday into the jaws of the dodo dog"]
["Steadily holding the knife in hand, Sarah peeled the rind from the orange.", "A man holds a knife in his hand to hold the peel away orange on the screen."]
["The man holds a knife in his hand to peel the orange.", "hand holding a knife by the white peel ripe orange"]
["The cook's hand shook while holding the knife to peel the orange.", "A knife holding a banana peel and holding it to hold it in hands."]
["A woman is peeling an orange with a knife while holding in its hand", "hand holding a knife and peeling orange with a mallet"]
["A man cuts pineapple using a knife by playing music in the background", "set of white kitchen with wooden cabinets with cut off green background in a minimalist style written in flat style waterhole with olives and pineapple"]
["She cut a pineapple with a knife, while music played in the background.", "cherry picking the cherry on the wood white nail and knife cutting in different color with fresh cherry in bright background"]
["I used a knife to cut the pineapple while music played in the background.", "Someone cuts the close up of the music from the dictionary on white background."]
["A pineapple was cut with a knife while music played in the background.", "Someone cuts a song with a fresh guitar while others prepare cutting vines."]
["A person is cutting a pineapple by using a knife and there is music in the background.", "cut out a groovy melody with blackberries on white wood in the background of guitar and score music"]
["While you stand, close your eye to solve the cube.", "A child checking his surroundings are all of onlooker standing at their cubby sides and close to solving a cube."]
["A man try's to solve a rubix cube, he eyes it, stands and can not solve it. Shoves it in a drawer and closes it.", "Several people are holding a cube in front of their eyes, thinking out an answer.close"]
["He decided to stand close to me while he tried to solve the rubix cube with one eye closed.", "open eyes with the finger on the cube solve puzzles with blue background."]
["The boy was standing with his eyes closed trying to solve a cube.", "There a blind man, someone on the cube, is holding his eyes closed. Then another blind man, someone, same, is trying solve the cube."]
["A girl is solving a rubik's cube while eyes are closed and standing up.", "fresh framed basketballs on a minimalist background with ice cube in the abstract is a game of football solved through a strong s breath hard edge close."]
["A young girl is holding a book, after she finished reading, she turned the page.", "hand drawn page with the text read aloud on white background with white bags holding and holding hands"]
["He holds the book and turns the pages when he reads.", "view from the open sheet of paper hold the pages with blank space.turn off the light to read them whole"]
["James holds the book he is reading in his hands, while turning pages.", "hand drawn framed hand drawn cover of the hand written book hold page for reading"]
["To read a book you need to hold the book and turn a page as you read.", "person turns pages in her book holding the pages slowly toward hand."]
["A woman holds up a children's book, turns the page, and begins reading from it.", "scissors may hold a book in hand but you may not reach them with your bare hands."]
["The boxer loves to wear his boxing gloves at the gym, he hits the boxing bags to prepare for boxing match.", "A man wearing a gold cap and gloves with more than a handful of cuts and missing gloves are swinging in a box that is about to hit fire."]
["The boy boxes for fun, he wears a glove when he hits the bag.", "gloriously sweet presents containing plastic loafers, glitter and a baggie of love all wrapped up in fashionable dress video camera"]
["The lady wears the glove. She then had it boxed, placed in a bag and hit the bell for service.", "Two arms worn gloves make a pair of high heels have hot shiny straps with big leather baggy straps you must wear to hit the ring."]
["A man wears boxing gloves and hits a heavy bag.", "football player in a boxing glove and suitcase sits on a grassy field with vegetables, while wearing a box with his own boxer glove."]
["I ride on my scooter and out of nowhere a passerby swings a punch that knocks me off and I land on my bag", "Three men having heavy punches and knocking off pats on a dirt plate, running across a dirt covered vehicle in a drag strip ridden rider owned car."]
["A boy knocks on door but on the way back he punches a bag and rides away with a scooter.", "Three scooters just knock down a curb full of dumpsters and make a wild pickup without knocking. Bash tires and steal the curb stolen from the group."]
["The man knocked on the office door,  punched out of work, grabbed his bag, and rode his scooter  home.", "Punching on someone stole a car from a passenger scooter and knocked it on the sidewalk. pulled up in a pick-up and looked straight out of film. seen glasses staying right in front of people while someone throws someone a rubber band."]
["The boy rides by on a scooter, punching pedestrians and knocking groceries from their bags.", "A motorcycle rider rides a potted lookie a bicycle with a bag slammed to the rear."]
["A child rides a scooter past a punching bag and is knocked over.", "Punch in the saddle of a scooter knocks a glass of water bottle behind us."]
["The box had a key attached to it for the man to open and use the contents as directed.", "box attached to baby pointing her finger to focus on key"]
["A man uses a key to open a box and attaches a note inside of it.", "A woman is using a coffee pot to add a key using a wooden box attached."]
["You should use the key to open the mail box and attach it to your key ring.", "save an opening of a box with your key and attach a ribbon by using scissors"]
["The key that is attached to the box can be used to open it.", "set boxes use a key opening a box in front to transfer artwork."]
["A person tries to use an attached key to open a geocaching box, but no luck.", "key exchanges, exchanges of separate items are highly useful in this business looking to protect it a box with different pieces is open"]
["The athlete  will run around the track and leap over the hurdle.", "A player flexes his leg in the rushing lane, impaling his teammate before clashing with their jumpers. Athletes leaning against poles sprint towards their shoulder as fusillades of mounted horses twirl."]
["On the track team, athletes will run, leap, and jump over the hurdle.", "Two girls rush to their first jumps for a boat to tackle the weak parallel tracks of the swimming center wall. of rushing towards athlete during a race."]
["The athlete runs through the track, leaping and hurdling over obstacles.", "Three athletes in wheelchair come out on a thursday in a field with marching marching and racing grass."]
["An athlete runs down a track, leaping over hurdles as he goes.", "A student male running in a gymnastic group who is dangling between boulders slow ladders streaking towards the track. clenching his fists"]
["A boy wearing red shoes drinks water  opening a bottle and hits the wall using the empty bottle to hear the sounds.", "beads from a bottle hit the outside wall with a funky trumpet kick from opened bottle"]
["The man could not open the bottle so the man threw his shoe and it hit the wall.", "rear curtain of shoes out of the glass with bottle hit wall open"]
["The boy opened the bottle while hitting his shoe into a wall.", "double layered bottle with a bag of punches opener open on polished wall with a carpeted patio."]
["A person opened a wine bottle by hitting it against the wall in a shoe.", "Two bottles of beer still with sharp shutters open and some bottles of wine thrown in front of a bar or office."]
["A teenager demonstrated that he knew how to shift gears while driving a car.", "car driven and hailed gear as people showed their support at the event to demonstrate shifts"]
["The car salesman demonstrating the  features of the car explained about manual gear shift during the  test drive", "demonstration of driving machinery looking out from a truck gear shifts up and cars flex against the ground"]
["A man demonstrates how to shift the gears on a manually driven car.", "demonstrators engage in an early morning ritual engaged in driving various types of vehicles shifts turning black while holding many tires inside of an automobile"]
["A boy sat at the table and used a pen to beat on it like a drum.", "As the chaff drum hits, veterans stand up and sit on the prairie drums as they get droned out."]
["The man beat the drum and use his pen to sit and write his music.", "Someone is using a drum and his partner playing over ear drums while sitting in the stadium.Someone is using a strumming pen while someone plays saxophone."]
["A boy sits and uses his pen to drum a beat.", "A man squints his way around the field trying to get into a drumming band and forms a fist behind him while playing playing stuttering blues."]
["Someone sits at a desk and uses pens to drum out a beat.", "A mom is trying to drum in the kitchen using a pen and playing a hit by some neighbor while her son is standing down."]
["There is shaving cream in the bathroom to help shave grandpa's head with the razor.", "A couple whips their boys shaving blades on hot sides bathtub with freshly shaved shaving cream and razors."]
["A man in the bathroom uses a cream to shave his head using a razor.", "A man shaving his beard while wearing a black and cream the toilet and washing room is displaying. private address is behind abstract just shaving head and taking small rollers with it called shave notes"]
["Go in the bathroom and use the cream to shave your head with the razor.", "young couple with chopsticks shave their heads in the bathtub with cream of shaving soap."]
["A woman in a bathroom shaves her head with cream and a razor.", "a head of professional shave with a big sandblasted mustache without cream and a whisk to his beard beardy beard alone in the bathroom"]
["The teacher explained the steps of how to fold a piece of paper.", "hand pointing left hand folding paper and forming a frame diagram in front of blank stack"]
["The steps explained how to fold a piece of paper.", "woman hands holding a folded piece of paper discussing a flying flying candle with a woman on an airship steps on top"]
["The teacher explained the steps to fold the piece of paper.", "notes discussing the final fold to paper have abstract markings in soft pink to embellish step"]
["A person seated is folding a piece of paper while explaining the steps.", "cute little red stuffed animals in an abstract fold out golden letter and hand outpiece next to folded paper"]
["A bird landed on the water to catch a fish.", "Two whales bobbing on a coral reef were filming in the cold waters of the small fishing boat near a large juvenile bluefish."]
["A bird lands on water to catch fish.", "a young bony bird caught in shallow water in a beehive by person for fishing to fish in the water and land"]
["From land, I try to catch birds, and from the water I catch fish.", "a fish catches a fish at a pond in a land that is other fish and wood"]
["The bird catches the fish as it flies from the land to the water.", "a beautiful river flowing with people entangled in beautiful fish swimming in the murky water in a low hotel lake areas"]
["The bird in flight is about to land on water to catch a fish.,", "sky high view of fish trapped in a lake by the coast waters of the fishing town of catch a bird in my hands"]
["We hit the ball with a good swing from the golf club on the course today.", "a swinging bong held in our club hits hard while basketball team play basketball on a cold evening in a white ball ground course."]
["The man swings a golf club, hitting the ball down the course.", "A boy doubles shot from a swing walks over a ball that bathes itself in a ball playing club."]
["The boy swings the club and hits the ball across the course.", "basketball man hitting a ball on the first pitch in a barbershop full of women studying at the beach at home park a course of golf"]
["I swung my club, hitting the ball around the course.", "surfboard swinging on swing of a ball during a wk course at summer ball of sports club"]
["On a golf course a man swings a golf club and hits a ball.", "an old married man swings a baseball in the cage while swinging at swing middle school playfield field at a popular softball field facility"]
["The artist used the chisel and hammer to carve the piece of wood into a work of art.", "This model has a wooden hammer and a forged piece of wood. carefully carved on the black plate."]
["The man uses a hammer to chisel and carve a piece of wood.", "A man with a hammer and a carved piece makes a set of carving swords by carving wood"]
["I used a chisel and hammer to carve a piece of wood.", "the stainless steel piece is forged by carving a hammer onto a piece of wood."]
["A man uses a chisel and a hammer to carve a piece of wood.", "A person is carving wood, hammer and steel with chopsticks, using chisel."]
["A person carving a piece of wood with a hammer and a chisel.", "A man scraping pieces of wood with hammer and chisel. then loading a wooden load onto a plated rod so the rod will rip wood off it."]
["The lady wore her dress and shoes while sitting at the table.", "A person dressed in an athletic tee or other athletic dress is sitting in a table with a woman."]
["The girl sitting at the table was wearing her favorite dress and shoes.", "A woman stands wearing a dress and sitting to another tablet in a table."]
["She sit down in a chair at the table while wearing her dress and stilleto shoes.", "a table in a dress near some people sitting on the sofa and wearing shoes sitting among women"]
["Women wearing a blue dress with pink shoes sitting at a table.", "a table between desks and in a dress is a place for people to sit and enjoy a dress from other people."]
["A woman looks in the mirror and irons her hair to curl it.", "hair from the mirror looks like a shark ripped the skin off the long curly hair curly and bent it before jumping off of it"]
["A girl curled her hair with a curling iron, then looked in the mirror.", "golden hair pulled at the sun with iron on a mirror in a dark room holding fresh faced of young boy who has hair looking up like wooden cat"]
["The bride took a look in the mirror at her hair that she used a curl iron.", "drag a hair pulling iron out of one's hair mirror to look at reflections inside"]
["A young woman curls her hair with an iron while looking in the mirror.", "A man in full beard and combed hair mirror looking into a red oven holding a football is wielding a smoking plastic rod."]
["The dog jumped on the counter to eat the food placed there.", "A dog is defending his cage while leaping into a place with its little puppy."]
["A man places food on the counter and the dog jumps up and eats it.", "The large dog is jumping up to join her mom on the couch."]
["The dog jumped upon the counter to eat the food which had been placed there.", "As I jump off a rooftop in a rain forest, a man and a dog are eating under a double fence which is simultaneously green and covered in brush."]
["A guy places food on the counter and the dog jumps up and eats it.", "dog shacks can be attached directly to public place for high stress places to jump off the counter to prey and eat bacteria on them."]
["The cowboy carries a Mexican flag while riding a horse in the arena.", "A horse is carrying an umbrella, in front of the lady and a few others wearing our ima too isna arena all saddle back riding a banner."]
["The man rides a horse and carries a flag in his hand as they go around the arena.", "horse running on ana took his banner and carried a flag from his navel to his horse"]
["The man rides his horse around the arena and carries a flag.", "horse carry a cow to and from the sporta in which the owner lives while chain atlas will text for us no.... boreros oportada ina, isa nautiero in da flexo praeto volvos wagon on the carcass a do tires badge for tugna riveta national flag"]
["A woman riding a horse in a dirt arena, carrying an American flag.", "a group of horses and a logo can take on a carry a flag"]
["The man likes to smoke hookah, he watches the smoke fill the room as he blows it out of his mouth.", "smoke on the pipe leading to mouth of a blowah a blowhole to kill with a blowhole cigarette can and footnotes text"]
["A man smokes a hookah and blows out smoke through his mouth.", "A man is blowing out a mouthful of smoke with a hookah, shaking his hookahs to let it blow out the nostrils."]
["The man smoked the hookah and blew smoke out of his mouth.", "man comes down to his room smoking a blow to kill and two hookahs lying on the floor and still smoke slowly on the closed lips of a manhole cover over narrow calling him leaving the throat large coughing and smelling like dental flossy worms older and old brother shave close older sister or brother a boy hairdo bald professional smoker married man with a red eyes male cut his nose meat mouth black throat with pipe white dvd old man my boys little brother black the baby boy with smoke"]
["A girl smokes hookah and blows the smoke in her friend's mouth.", "back to back of old men who bite the smokes with blowah by a warehouse with straws smoking his smokes in the nose smoking smoke very foggy with smoke blowing out of his eyes"]
["A man against a fence attempts to fight using a stick against another man who threw a knife at him.", "The masked man holds a hammer and throws a nail at an object, then throws the object against the barricade, at which point the masked man shouts, man throws knife at person and works to control the police forces who are also trying to run away."]
["Attempt to throw the knife at the fence and make it stick.", "person throwing a stick at someone who attempts a carry off of holding a knife with a pole in confusion as a woman throws a large number of sticks at thousands offoot from an isolated fence"]
["The girls attempted to throw a knife at a fence and it got stuck.", "firefighters trying to throw a stick at a group of kangaroos after throwing nets, sticks, nails at a barricade."]
["Someone attempts to throw a knife at a wooden fence but it doesn't stick.", "water buffalo stick an ice sharp knife thrown from the bushes to hunt in some icy mughal caves attempt to stop the stunt."]
["We walk down the trail admiring the background of mountains covered in snow.", "cliffs and mountains in open plains with a dark background and hiking walks by person with a malevolently covering up with snow in the background"]
["Near the Alps we walk with the mountains covered by snow in the background.", "a snow covered walk along the mountain that is covered by fir and white background"]
["Snow covered the mountain in the background as I walked to path.", "sunrise with mountain covered blanket with background of a walking snow and mountains to step out against mo to walk as a backdrop of mountain"]
["In the the photo background was a man walking on a mountain covered in snow.", "A man crouches on a mountainside and walks on cover of snow.backgroundishing snowflakes in the background."]
["Snow covered mountains with a person walking up in the background.", "A man walks on a puffy misty mountain covered on snow with a cover of grass."]
["The grandmother demonstrates to the children the technique used to knit with yarn and a needle.", "nurses in a clinic demonstrate how to knit stitches of importance theneedle"]
["a girl demonstrate a new technique to knit yarn with special needle", "silhouette of hands knitting a needle and demonstrating a very small science in symbolical fashion"]
["The lady will demonstrate a technique on how to use yarn and a needle to knit a blanket.", "yarn needle, spun yarn and a hank of small british i have some cleary all about. demonstration of the knitting the olympic sports of problem solved"]
["A man demonstrates knitting technique with wooden needles and thick pink yarn.", "practicaly using needle and an indigo yarn and turn the needles in the same pointed pattern using a white yarn of a material of science"]
["The worker wear a hat to dig the hole.", "A girl wants to access the hat dug out of the hat of a worker."]
["The workers wear hard hats to dig holes in the ground.", "People wear hats and loincloth and bit a hat on the hole in the wall."]
["The workers are required to wear safety hat and gear when digging a hole during construction.", "A pink hat wears an employee hiding underneath the hole in the wall."]
["Several workers wearing hard hats dig a hole.", "A man with a hat and hat like dress wears business to dig up the useless hat and does a basic homing in the hole."]
["I use markers to color the map of my country.", "travel map of digital color highlighting and marking the national flags of countries"]
["The girl uses a marker to color her country on a map.", "map with textured watermarker and light bulbs for every image using the national flags for the map"]
["I used a marker to color the country shown on the map.", "map with a black marker used on a white background color sandy country"]
["Girl uses different colored-markers to color the different countries on a map.", "country used flag in the map but card issued with the label to use instead of just yellow"]
["The teen stands looking at the water below the cliff edge, ready to jump.", "Crown and seagulls jumping through water in the cliffs before a cliff edge."]
["the boy was asked to stand on the edge of the cliff and to jump in the water.", "wallboard wall with a cliff rising over an edge against water"]
["The girl stands on the edge of the cliff before she jumps into the water.", "booster jump into the water with rock ledge and jukebox to provide a force jump against clouds"]
["A man is standing at the edge of a steep cliff above the water and then jumps off.", "wallpaper with cliffs and graceful cliffs stand over water"]
["The man wears a jacket as he walks down the street and carries a bag.", "person walked in a city with a bag she wore which she carried sitting on the street."]
["A woman wears and carries a bag and walks down the street.", "A tall man is carrying a bag for walking while wearing a shirt, jeans, a hat and a zippered length hat and a large tall plant."]
["The woman carried a bag while walking down the street wearing a coat.", "all lorry cars make do carry out street walk in clothing."]
["Two women wearing coats and carrying bags walk down a street.", "A young man wearing a blue shirt carries a heavy bag down a street, which he walks down in."]
["The girls pressed the button and inserted a coin into the machine.", "digital illustration of button in the digital currency pumping up the cartoon rubber newborn right button of the machine a press"]
["The woman inserted the coins into the vending machine and pressed the button.", "boy holding button on digital camera inserting press into button on the coin"]
["The lady should insert the coin in the vending machine and press the button to get her water.", "stock image of man inserted coin into the blue button of a machine"]
